"time","toy","dow","holy","tod","temp","dateTime","dem","dem48","temp95"
259,0.010958904109589,"Thu",FALSE,18,-5,2010-01-07 08:00:00,1482.155,1420.043,-4.12374874843772
260,0.010958904109589,"Thu",FALSE,19,-5,2010-01-07 08:30:00,1470.39,1460.924,-4.16756131101583
261,0.010958904109589,"Thu",FALSE,20,-5,2010-01-07 09:00:00,1585.169,1516.089,-4.20918324546504
262,0.010958904109589,"Thu",FALSE,21,-5,2010-01-07 09:30:00,1570.892,1568.58,-4.24872408319179
263,0.010958904109589,"Thu",FALSE,22,-5,2010-01-07 10:00:00,1650.165,1612.603,-4.2862878790322
264,0.010958904109589,"Thu",FALSE,23,-4,2010-01-07 10:30:00,1720.737,1680.914,-4.27197348508059
265,0.010958904109589,"Thu",FALSE,24,-4,2010-01-07 11:00:00,1688.738,1686.577,-4.25837481082656
266,0.010958904109589,"Thu",FALSE,25,-3,2010-01-07 11:30:00,1752.458,1844.569,-4.19545607028523
267,0.010958904109589,"Thu",FALSE,26,-4,2010-01-07 12:00:00,1923.952,1990.668,-4.18568326677097
268,0.010958904109589,"Thu",FALSE,27,-4,2010-01-07 12:30:00,1894.111,2040.113,-4.17639910343242
269,0.010958904109589,"Thu",FALSE,28,-4,2010-01-07 13:00:00,1817.896,1925.309,-4.1675791482608
270,0.010958904109589,"Thu",FALSE,29,-3,2010-01-07 13:30:00,1771.394,1867.026,-4.10920019084776
271,0.010958904109589,"Thu",FALSE,30,-3,2010-01-07 14:00:00,1795.055,1835.646,-4.05374018130537
272,0.010958904109589,"Thu",FALSE,31,-4,2010-01-07 14:30:00,1872.111,1913.045,-4.0510531722401
273,0.010958904109589,"Thu",FALSE,32,-4,2010-01-07 15:00:00,1899.854,1952.792,-4.0485005136281
274,0.010958904109589,"Thu",FALSE,33,-4,2010-01-07 15:30:00,2123.521,2141.78,-4.04607548794669
275,0.010958904109589,"Thu",FALSE,34,-3,2010-01-07 16:00:00,2533.971,2488.468,-3.99377171354936
276,0.010958904109589,"Thu",FALSE,35,-4,2010-01-07 16:30:00,2934.29,2923.181,-3.99408312787189
277,0.010958904109589,"Thu",FALSE,36,-4,2010-01-07 17:00:00,3112.106,3131.58,-3.9943789714783
278,0.010958904109589,"Thu",FALSE,37,-4,2010-01-07 17:30:00,3174.496,3168.19,-3.99466002290438
279,0.010958904109589,"Thu",FALSE,38,-4,2010-01-07 18:00:00,3030.458,3056.514,-3.99492702175916
280,0.010958904109589,"Thu",FALSE,39,-4,2010-01-07 18:30:00,2996.795,3042.733,-3.9951806706712
281,0.010958904109589,"Thu",FALSE,40,-4,2010-01-07 19:00:00,2870.472,2963.489,-3.99542163713764
282,0.010958904109589,"Thu",FALSE,41,-4.5,2010-01-07 19:30:00,2744.38,2899.674,-4.02065055528076
283,0.010958904109589,"Thu",FALSE,42,-5,2010-01-07 20:00:00,2662.399,2813.067,-4.06961802751672
284,0.010958904109589,"Thu",FALSE,43,-5,2010-01-07 20:30:00,2591.07,2690.018,-4.11613712614089
285,0.010958904109589,"Thu",FALSE,44,-6,2010-01-07 21:00:00,2460.632,2574.752,-4.21033026983384
286,0.010958904109589,"Thu",FALSE,45,-6,2010-01-07 21:30:00,2333.071,2396.798,-4.29981375634215
287,0.010958904109589,"Thu",FALSE,46,-6,2010-01-07 22:00:00,2101.642,2145.981,-4.38482306852504
288,0.010958904109589,"Thu",FALSE,47,-7,2010-01-07 22:30:00,1953.723,1926.543,-4.51558191509879
289,0.0136986301369863,"Fri",FALSE,0,-7,2010-01-07 23:00:00,1642.505,1639.715,-4.63980281934385
290,0.0136986301369863,"Fri",FALSE,1,-7,2010-01-07 23:30:00,1327.851,1309.239,-4.75781267837666
291,0.0136986301369863,"Fri",FALSE,2,-8,2010-01-08,1087.61,1050.969,-4.91992204445782
292,0.0136986301369863,"Fri",FALSE,3,-8,2010-01-08 00:30:00,916.017,894.84,-5.07392594223493
293,0.0136986301369863,"Fri",FALSE,4,-7,2010-01-08 01:00:00,799.542,780.889,-5.17022964512319
294,0.0136986301369863,"Fri",FALSE,5,-7,2010-01-08 01:30:00,711.862,696.837,-5.26171816286703
295,0.0136986301369863,"Fri",FALSE,6,-8,2010-01-08 02:00:00,660.94,648.024,-5.39863225472367
296,0.0136986301369863,"Fri",FALSE,7,-7,2010-01-08 02:30:00,633.873,620.979,-5.47870064198749
297,0.0136986301369863,"Fri",FALSE,8,-7,2010-01-08 03:00:00,623.325,606.204,-5.55476560988811
298,0.0136986301369863,"Fri",FALSE,9,-7,2010-01-08 03:30:00,614.538,597.427,-5.62702732939371
299,0.0136986301369863,"Fri",FALSE,10,-6,2010-01-08 04:00:00,622.373,606.202,-5.64567596292402
300,0.0136986301369863,"Fri",FALSE,11,-7,2010-01-08 04:30:00,628.746,604.528,-5.71339216477782
301,0.0136986301369863,"Fri",FALSE,12,-8,2010-01-08 05:00:00,675.459,646.327,-5.82772255653893
302,0.0136986301369863,"Fri",FALSE,13,-9,2010-01-08 05:30:00,738.582,702.317,-5.98633642871198
303,0.0136986301369863,"Fri",FALSE,14,-9,2010-01-08 06:00:00,844.317,829.547,-6.13701960727638
304,0.0136986301369863,"Fri",FALSE,15,-8,2010-01-08 06:30:00,1047.874,1046.332,-6.23016862691257
305,0.0136986301369863,"Fri",FALSE,16,-8,2010-01-08 07:00:00,1317.773,1318.837,-6.31866019556694
306,0.0136986301369863,"Fri",FALSE,17,-7,2010-01-08 07:30:00,1406.283,1413.237,-6.35272718578859
307,0.0136986301369863,"Fri",FALSE,18,-6,2010-01-08 08:00:00,1473.791,1482.155,-6.33509082649916
308,0.0136986301369863,"Fri",FALSE,19,-7,2010-01-08 08:30:00,1509.093,1470.39,-6.3683362851742
309,0.0136986301369863,"Fri",FALSE,20,-7,2010-01-08 09:00:00,1617.625,1585.169,-6.39991947091549
310,0.0136986301369863,"Fri",FALSE,21,-2,2010-01-08 09:30:00,1703.46,1570.892,-6.17992349736971
311,0.0136986301369863,"Fri",FALSE,22,-2,2010-01-08 10:00:00,1688.069,1650.165,-5.97092732250123
312,0.0136986301369863,"Fri",FALSE,23,-2,2010-01-08 10:30:00,1698.558,1720.737,-5.77238095637617
313,0.0136986301369863,"Fri",FALSE,24,0,2010-01-08 11:00:00,1683.316,1688.738,-5.48376190855736
314,0.0136986301369863,"Fri",FALSE,25,0,2010-01-08 11:30:00,1767.654,1752.458,-5.20957381312949
315,0.0136986301369863,"Fri",FALSE,26,1,2010-01-08 12:00:00,1825.071,1923.952,-4.89909512247301
316,0.0136986301369863,"Fri",FALSE,27,0,2010-01-08 12:30:00,1898.566,1894.111,-4.65414036634936
317,0.0136986301369863,"Fri",FALSE,28,0,2010-01-08 13:00:00,1821.173,1817.896,-4.4214333480319
318,0.0136986301369863,"Fri",FALSE,29,0,2010-01-08 13:30:00,1700.99,1771.394,-4.2003616806303
319,0.0136986301369863,"Fri",FALSE,30,-1,2010-01-08 14:00:00,1709.969,1795.055,-4.04034359659879
320,0.0136986301369863,"Fri",FALSE,31,-1,2010-01-08 14:30:00,1755.629,1872.111,-3.88832641676885
321,0.0136986301369863,"Fri",FALSE,32,-2,2010-01-08 15:00:00,1873.998,1899.854,-3.7939100959304
322,0.0136986301369863,"Fri",FALSE,33,-3,2010-01-08 15:30:00,2046.198,2123.521,-3.75421459113388
323,0.0136986301369863,"Fri",FALSE,34,-3,2010-01-08 16:00:00,2409.701,2533.971,-3.71650386157719
324,0.0136986301369863,"Fri",FALSE,35,-4,2010-01-08 16:30:00,2867.232,2934.29,-3.73067866849833
325,0.0136986301369863,"Fri",FALSE,36,-5,2010-01-08 17:00:00,3083.591,3112.106,-3.79414473507341
326,0.0136986301369863,"Fri",FALSE,37,-6,2010-01-08 17:30:00,3089.875,3174.496,-3.90443749831974
327,0.0136986301369863,"Fri",FALSE,38,-7,2010-01-08 18:00:00,3071.22,3030.458,-4.05921562340376
328,0.0136986301369863,"Fri",FALSE,39,-7,2010-01-08 18:30:00,3019.245,2996.795,-4.20625484223357
329,0.0136986301369863,"Fri",FALSE,40,-7,2010-01-08 19:00:00,2940.775,2870.472,-4.34594210012189
330,0.0136986301369863,"Fri",FALSE,41,-8,2010-01-08 19:30:00,2793.565,2744.38,-4.52864499511579
331,0.0136986301369863,"Fri",FALSE,42,-8,2010-01-08 20:00:00,2648.608,2662.399,-4.70221274536
332,0.0136986301369863,"Fri",FALSE,43,-8,2010-01-08 20:30:00,2625.505,2591.07,-4.867102108092
333,0.0136986301369863,"Fri",FALSE,44,-9,2010-01-08 21:00:00,2483.163,2460.632,-5.0737470026874
334,0.0136986301369863,"Fri",FALSE,45,-9,2010-01-08 21:30:00,2354.742,2333.071,-5.27005965255303
335,0.0136986301369863,"Fri",FALSE,46,-9,2010-01-08 22:00:00,2230.252,2101.642,-5.45655666992538
336,0.0136986301369863,"Fri",FALSE,47,-9,2010-01-08 22:30:00,2074.262,1953.723,-5.63372883642911
337,0.0164383561643836,"Sat",FALSE,0,-8,2010-01-08 23:00:00,1901.287,1642.505,-5.75204239460766
338,0.0164383561643836,"Sat",FALSE,1,-9,2010-01-08 23:30:00,1656.471,1327.851,-5.91444027487727
339,0.0164383561643836,"Sat",FALSE,2,-8,2010-01-09,1356.028,1087.61,-6.01871826113341
340,0.0164383561643836,"Sat",FALSE,3,-8,2010-01-09 00:30:00,1134.092,916.017,-6.11778234807674
341,0.0164383561643836,"Sat",FALSE,4,-9,2010-01-09 01:00:00,984.024,799.542,-6.2618932306729
342,0.0164383561643836,"Sat",FALSE,5,-7,2010-01-09 01:30:00,864.191,711.862,-6.29879856913926
343,0.0164383561643836,"Sat",FALSE,6,-8,2010-01-09 02:00:00,801.952,660.94,-6.38385864068229
344,0.0164383561643836,"Sat",FALSE,7,-8,2010-01-09 02:30:00,760.158,633.873,-6.46466570864818
345,0.0164383561643836,"Sat",FALSE,8,-8,2010-01-09 03:00:00,725.881,623.325,-6.54143242321577
346,0.0164383561643836,"Sat",FALSE,9,-7,2010-01-09 03:30:00,705.826,614.538,-6.56436080205498
347,0.0164383561643836,"Sat",FALSE,10,-8,2010-01-09 04:00:00,702.243,622.373,-6.63614276195223
348,0.0164383561643836,"Sat",FALSE,11,-7,2010-01-09 04:30:00,698.899,628.746,-6.65433562385462
349,0.0164383561643836,"Sat",FALSE,12,-6,2010-01-09 05:00:00,714.722,675.459,-6.62161884266189
350,0.0164383561643836,"Sat",FALSE,13,-6,2010-01-09 05:30:00,735.699,738.582,-6.59053790052879
351,0.0164383561643836,"Sat",FALSE,14,-5.5,2010-01-09 06:00:00,791.659,844.317,-6.53601100550235
352,0.0164383561643836,"Sat",FALSE,15,-5,2010-01-09 06:30:00,850.384,1047.874,-6.45921045522724
353,0.0164383561643836,"Sat",FALSE,16,-3,2010-01-09 07:00:00,981.617,1317.773,-6.28624993246587
354,0.0164383561643836,"Sat",FALSE,17,-3,2010-01-09 07:30:00,1123.336,1406.283,-6.12193743584258
355,0.0164383561643836,"Sat",FALSE,18,-2,2010-01-09 08:00:00,1313.641,1473.791,-5.91584056405045
356,0.0164383561643836,"Sat",FALSE,19,-2,2010-01-09 08:30:00,1507.815,1509.093,-5.72004853584793
357,0.0164383561643836,"Sat",FALSE,20,-1,2010-01-09 09:00:00,1777.325,1617.625,-5.48404610905553
358,0.0164383561643836,"Sat",FALSE,21,-1,2010-01-09 09:30:00,1945.176,1703.46,-5.25984380360275
359,0.0164383561643836,"Sat",FALSE,22,-2,2010-01-09 10:00:00,2083.248,1688.069,-5.09685161342261
360,0.0164383561643836,"Sat",FALSE,23,-1,2010-01-09 10:30:00,2175.255,1698.558,-4.89200903275148
361,0.0164383561643836,"Sat",FALSE,24,-1,2010-01-09 11:00:00,2248.647,1683.316,-4.69740858111391
362,0.0164383561643836,"Sat",FALSE,25,0,2010-01-09 11:30:00,2330.424,1767.654,-4.46253815205821
363,0.0164383561643836,"Sat",FALSE,26,0,2010-01-09 12:00:00,2350.432,1825.071,-4.2394112444553
364,0.0164383561643836,"Sat",FALSE,27,0,2010-01-09 12:30:00,2343.851,1898.566,-4.02744068223254
365,0.0164383561643836,"Sat",FALSE,28,1,2010-01-09 13:00:00,2300.16,1821.173,-3.77606864812091
366,0.0164383561643836,"Sat",FALSE,29,1,2010-01-09 13:30:00,2252.267,1700.99,-3.53726521571487
367,0.0164383561643836,"Sat",FALSE,30,1,2010-01-09 14:00:00,2211.631,1709.969,-3.31040195492912
368,0.0164383561643836,"Sat",FALSE,31,1,2010-01-09 14:30:00,2186.186,1755.629,-3.09488185718267
369,0.0164383561643836,"Sat",FALSE,32,1,2010-01-09 15:00:00,2286.164,1873.998,-2.89013776432353
370,0.0164383561643836,"Sat",FALSE,33,1,2010-01-09 15:30:00,2465.251,2046.198,-2.69563087610736
371,0.0164383561643836,"Sat",FALSE,34,1,2010-01-09 16:00:00,2735.795,2409.701,-2.51084933230199
372,0.0164383561643836,"Sat",FALSE,35,0,2010-01-09 16:30:00,3121.618,2867.232,-2.38530686568689
373,0.0164383561643836,"Sat",FALSE,36,0,2010-01-09 17:00:00,3380.135,3083.591,-2.26604152240254
374,0.0164383561643836,"Sat",FALSE,37,0,2010-01-09 17:30:00,3289.627,3089.875,-2.15273944628242
375,0.0164383561643836,"Sat",FALSE,38,0,2010-01-09 18:00:00,3239.073,3071.22,-2.0451024739683
376,0.0164383561643836,"Sat",FALSE,39,0,2010-01-09 18:30:00,3138.288,3019.245,-1.94284735026988
377,0.0164383561643836,"Sat",FALSE,40,0,2010-01-09 19:00:00,3016.267,2940.775,-1.84570498275639
378,0.0164383561643836,"Sat",FALSE,41,-1,2010-01-09 19:30:00,2875.186,2793.565,-1.80341973361857
379,0.0164383561643836,"Sat",FALSE,42,-1,2010-01-09 20:00:00,2768.401,2648.608,-1.76324874693764
380,0.0164383561643836,"Sat",FALSE,43,-1,2010-01-09 20:30:00,2648.811,2625.505,-1.72508630959076
381,0.0164383561643836,"Sat",FALSE,44,0,2010-01-09 21:00:00,2482.425,2483.163,-1.63883199411122
382,0.0164383561643836,"Sat",FALSE,45,-1,2010-01-09 21:30:00,2368.105,2354.742,-1.60689039440566
383,0.0164383561643836,"Sat",FALSE,46,-1,2010-01-09 22:00:00,2218.082,2230.252,-1.57654587468538
384,0.0164383561643836,"Sat",FALSE,47,-1,2010-01-09 22:30:00,2095.59,2074.262,-1.54771858095111
385,0.0191780821917808,"Sun",FALSE,0,-1,2010-01-09 23:00:00,1912.847,1901.287,-1.52033265190355
386,0.0191780821917808,"Sun",FALSE,1,-1,2010-01-09 23:30:00,1676.744,1656.471,-1.49431601930837
387,0.0191780821917808,"Sun",FALSE,2,0,2010-01-10,1395.221,1356.028,-1.41960021834296
388,0.0191780821917808,"Sun",FALSE,3,0,2010-01-10 00:30:00,1192.81,1134.092,-1.34862020742581
389,0.0191780821917808,"Sun",FALSE,4,0,2010-01-10 01:00:00,1059.403,984.024,-1.28118919705452
390,0.0191780821917808,"Sun",FALSE,5,0,2010-01-10 01:30:00,935.845,864.191,-1.21712973720179
391,0.0191780821917808,"Sun",FALSE,6,1,2010-01-10 02:00:00,857.392,801.952,-1.1062732503417
392,0.0191780821917808,"Sun",FALSE,7,1,2010-01-10 02:30:00,814.95,760.158,-1.00095958782462
393,0.0191780821917808,"Sun",FALSE,8,1,2010-01-10 03:00:00,777.634,725.881,-0.900911608433385
394,0.0191780821917808,"Sun",FALSE,9,1,2010-01-10 03:30:00,751.666,705.826,-0.805866028011716
395,0.0191780821917808,"Sun",FALSE,10,1,2010-01-10 04:00:00,717.869,702.243,-0.71557272661113
396,0.0191780821917808,"Sun",FALSE,11,1,2010-01-10 04:30:00,717.596,698.899,-0.629794090280573
397,0.0191780821917808,"Sun",FALSE,12,2,2010-01-10 05:00:00,717.045,714.722,-0.498304385766544
398,0.0191780821917808,"Sun",FALSE,13,2,2010-01-10 05:30:00,753.48,735.699,-0.373389166478217
399,0.0191780821917808,"Sun",FALSE,14,2,2010-01-10 06:00:00,781.432,791.659,-0.254719708154306
400,0.0191780821917808,"Sun",FALSE,15,2,2010-01-10 06:30:00,843.924,850.384,-0.141983722746591
401,0.0191780821917808,"Sun",FALSE,16,3,2010-01-10 07:00:00,908.109,981.617,0.0151154633907386
402,0.0191780821917808,"Sun",FALSE,17,3,2010-01-10 07:30:00,1053.229,1123.336,0.164359690221202
403,0.0191780821917808,"Sun",FALSE,18,3,2010-01-10 08:00:00,1247.681,1313.641,0.306141705710142
404,0.0191780821917808,"Sun",FALSE,19,3,2010-01-10 08:30:00,1527.097,1507.815,0.440834620424635
405,0.0191780821917808,"Sun",FALSE,20,3,2010-01-10 09:00:00,1788.972,1777.325,0.568792889403403
406,0.0191780821917808,"Sun",FALSE,21,3,2010-01-10 09:30:00,1913.027,1945.176,0.690353244933233
407,0.0191780821917808,"Sun",FALSE,22,3,2010-01-10 10:00:00,2132.045,2083.248,0.805835582686571
408,0.0191780821917808,"Sun",FALSE,23,3,2010-01-10 10:30:00,2281.456,2175.255,0.915543803552243
409,0.0191780821917808,"Sun",FALSE,24,3,2010-01-10 11:00:00,2433.833,2248.647,1.01976661337463
410,0.0191780821917808,"Sun",FALSE,25,3,2010-01-10 11:30:00,2643.555,2330.424,1.1187782827059
411,0.0191780821917808,"Sun",FALSE,26,3,2010-01-10 12:00:00,2695.724,2350.432,1.2128393685706
412,0.0191780821917808,"Sun",FALSE,27,3,2010-01-10 12:30:00,2705.954,2343.851,1.30219740014207
413,0.0191780821917808,"Sun",FALSE,28,3,2010-01-10 13:00:00,2677.628,2300.16,1.38708753013497
414,0.0191780821917808,"Sun",FALSE,29,3,2010-01-10 13:30:00,2668.415,2252.267,1.46773315362822
415,0.0191780821917808,"Sun",FALSE,30,3,2010-01-10 14:00:00,2520.586,2211.631,1.54434649594681
416,0.0191780821917808,"Sun",FALSE,31,3,2010-01-10 14:30:00,2442.43,2186.186,1.61712917114947
417,0.0191780821917808,"Sun",FALSE,32,3,2010-01-10 15:00:00,2527.233,2286.164,1.686272712592
418,0.0191780821917808,"Sun",FALSE,33,3,2010-01-10 15:30:00,2675.664,2465.251,1.7519590769624
419,0.0191780821917808,"Sun",FALSE,34,3,2010-01-10 16:00:00,2798.171,2735.795,1.81436112311428
420,0.0191780821917808,"Sun",FALSE,35,3,2010-01-10 16:30:00,3076.077,3121.618,1.87364306695856
421,0.0191780821917808,"Sun",FALSE,36,3,2010-01-10 17:00:00,3163.873,3380.135,1.92996091361063
422,0.0191780821917808,"Sun",FALSE,37,3,2010-01-10 17:30:00,3147.744,3289.627,1.9834628679301
423,0.0191780821917808,"Sun",FALSE,38,3,2010-01-10 18:00:00,2961.218,3239.073,2.0342897245336
424,0.0191780821917808,"Sun",FALSE,39,3,2010-01-10 18:30:00,2861.644,3138.288,2.08257523830692
425,0.0191780821917808,"Sun",FALSE,40,3,2010-01-10 19:00:00,2770.946,3016.267,2.12844647639157
426,0.0191780821917808,"Sun",FALSE,41,2,2010-01-10 19:30:00,2617.526,2875.186,2.12202415257199
427,0.0191780821917808,"Sun",FALSE,42,3,2010-01-10 20:00:00,2572.379,2768.401,2.16592294494339
428,0.0191780821917808,"Sun",FALSE,43,3,2010-01-10 20:30:00,2526.78,2648.811,2.20762679769622
429,0.0191780821917808,"Sun",FALSE,44,3,2010-01-10 21:00:00,2447.831,2482.425,2.24724545781141
430,0.0191780821917808,"Sun",FALSE,45,3,2010-01-10 21:30:00,2276.076,2368.105,2.28488318492084
431,0.0191780821917808,"Sun",FALSE,46,2,2010-01-10 22:00:00,2094.817,2218.082,2.2706390256748
432,0.0191780821917808,"Sun",FALSE,47,2,2010-01-10 22:30:00,1917.401,2095.59,2.25710707439106
433,0.0219178082191781,"Mon",FALSE,0,2,2010-01-10 23:00:00,1656.449,1912.847,2.24425172067151
434,0.0219178082191781,"Mon",FALSE,1,2,2010-01-10 23:30:00,1396.574,1676.744,2.23203913463793
435,0.0219178082191781,"Mon",FALSE,2,2,2010-01-11,1158.823,1395.221,2.22043717790603
436,0.0219178082191781,"Mon",FALSE,3,2,2010-01-11 00:30:00,981.531,1192.81,2.20941531901073
437,0.0219178082191781,"Mon",FALSE,4,2,2010-01-11 01:00:00,837.131,1059.403,2.1989445530602
438,0.0219178082191781,"Mon",FALSE,5,2,2010-01-11 01:30:00,760.898,935.845,2.18899732540719
439,0.0219178082191781,"Mon",FALSE,6,2,2010-01-11 02:00:00,704.469,857.392,2.17954745913683
440,0.0219178082191781,"Mon",FALSE,7,2,2010-01-11 02:30:00,686.095,814.95,2.17057008617999
441,0.0219178082191781,"Mon",FALSE,8,2,2010-01-11 03:00:00,662.656,777.634,2.16204158187099
442,0.0219178082191781,"Mon",FALSE,9,2,2010-01-11 03:30:00,656.045,751.666,2.15393950277744
443,0.0219178082191781,"Mon",FALSE,10,2,2010-01-11 04:00:00,656.42,717.869,2.14624252763856
444,0.0219178082191781,"Mon",FALSE,11,2,2010-01-11 04:30:00,657.529,717.596,2.13893040125664
445,0.0219178082191781,"Mon",FALSE,12,2,2010-01-11 05:00:00,682.21,717.045,2.1319838811938
446,0.0219178082191781,"Mon",FALSE,13,2,2010-01-11 05:30:00,741.924,753.48,2.12538468713411
447,0.0219178082191781,"Mon",FALSE,14,2,2010-01-11 06:00:00,839.635,781.432,2.11911545277741
448,0.0219178082191781,"Mon",FALSE,15,2,2010-01-11 06:30:00,1022.62,843.924,2.11315968013854
449,0.0219178082191781,"Mon",FALSE,16,2,2010-01-11 07:00:00,1201.446,908.109,2.10750169613161
450,0.0219178082191781,"Mon",FALSE,17,1,2010-01-11 07:30:00,1315.014,1053.229,2.05212661132503
451,0.0219178082191781,"Mon",FALSE,18,2,2010-01-11 08:00:00,1416.854,1247.681,2.04952028075878
452,0.0219178082191781,"Mon",FALSE,19,1,2010-01-11 08:30:00,1481.305,1527.097,1.99704426672084
453,0.0219178082191781,"Mon",FALSE,20,2,2010-01-11 09:00:00,1604.979,1788.972,1.9971920533848
454,0.0219178082191781,"Mon",FALSE,21,2,2010-01-11 09:30:00,1633.313,1913.027,1.99733245071556
455,0.0219178082191781,"Mon",FALSE,22,2,2010-01-11 10:00:00,1737.039,2132.045,1.99746582817978
456,0.0219178082191781,"Mon",FALSE,23,2,2010-01-11 10:30:00,1768.862,2281.456,1.99759253677079
457,0.0219178082191781,"Mon",FALSE,24,2,2010-01-11 11:00:00,1794.802,2433.833,1.99771290993225
458,0.0219178082191781,"Mon",FALSE,25,2,2010-01-11 11:30:00,1983.76,2643.555,1.99782726443564
459,0.0219178082191781,"Mon",FALSE,26,3,2010-01-11 12:00:00,2022.106,2695.724,2.04793590121386
460,0.0219178082191781,"Mon",FALSE,27,3,2010-01-11 12:30:00,2104.701,2705.954,2.09553910615316
461,0.0219178082191781,"Mon",FALSE,28,3,2010-01-11 13:00:00,2000.257,2677.628,2.14076215084551
462,0.0219178082191781,"Mon",FALSE,29,3,2010-01-11 13:30:00,1937.489,2668.415,2.18372404330323
463,0.0219178082191781,"Mon",FALSE,30,3,2010-01-11 14:00:00,1903.537,2520.586,2.22453784113807
464,0.0219178082191781,"Mon",FALSE,31,3,2010-01-11 14:30:00,1940.782,2442.43,2.26331094908116
465,0.0219178082191781,"Mon",FALSE,32,3,2010-01-11 15:00:00,1978.479,2527.233,2.30014540162711
466,0.0219178082191781,"Mon",FALSE,33,3,2010-01-11 15:30:00,2136.221,2675.664,2.33513813154575
467,0.0219178082191781,"Mon",FALSE,34,3,2010-01-11 16:00:00,2461.646,2798.171,2.36838122496846
468,0.0219178082191781,"Mon",FALSE,35,3,2010-01-11 16:30:00,2856.066,3076.077,2.39996216372004
469,0.0219178082191781,"Mon",FALSE,36,3,2010-01-11 17:00:00,3161.891,3163.873,2.42996405553404
470,0.0219178082191781,"Mon",FALSE,37,3,2010-01-11 17:30:00,3154.215,3147.744,2.45846585275734
471,0.0219178082191781,"Mon",FALSE,38,3,2010-01-11 18:00:00,2974.283,2961.218,2.48554256011947
472,0.0219178082191781,"Mon",FALSE,39,2,2010-01-11 18:30:00,2944.326,2861.644,2.4612654321135
473,0.0219178082191781,"Mon",FALSE,40,2,2010-01-11 19:00:00,2851.268,2770.946,2.43820216050782
474,0.0219178082191781,"Mon",FALSE,41,2,2010-01-11 19:30:00,2714.594,2617.526,2.41629205248243
475,0.0219178082191781,"Mon",FALSE,42,2,2010-01-11 20:00:00,2597.871,2572.379,2.39547744985831
476,0.0219178082191781,"Mon",FALSE,43,3,2010-01-11 20:30:00,2585.681,2526.78,2.42570357736539
477,0.0219178082191781,"Mon",FALSE,44,3,2010-01-11 21:00:00,2405.643,2447.831,2.45441839849712
478,0.0219178082191781,"Mon",FALSE,45,3,2010-01-11 21:30:00,2246.147,2276.076,2.48169747857227
479,0.0219178082191781,"Mon",FALSE,46,3,2010-01-11 22:00:00,2029.209,2094.817,2.50761260464365
480,0.0219178082191781,"Mon",FALSE,47,3,2010-01-11 22:30:00,1858.49,1917.401,2.53223197441147
481,0.0246575342465753,"Tue",FALSE,0,3,2010-01-11 23:00:00,1546.141,1656.449,2.5556203756909
482,0.0246575342465753,"Tue",FALSE,1,3,2010-01-11 23:30:00,1257.357,1396.574,2.57783935690635
483,0.0246575342465753,"Tue",FALSE,2,3,2010-01-12,1033.088,1158.823,2.59894738906103
